ID,ha_tenido_CREDITO_DE_CONSUMO,ha_tenido_CREDITO_DE_MATERIALES,ha_tenido_CREDITO_AUTO,ha_tenido_TDC,tiene_cuenta_COBRANZA,tiene_cuenta_BANCO_XYZ,tiene_cuenta_OTRO_BANCO,tiene_cuenta_revolvente,tiene_saldo_vencido,tiempo_vida_crediticia,numero_mora_historico,numero_mora_leve,numero_mora_alta,numero_mora_irrecuperable,cuentas_revolventes_abiertas,cuentas_negativas_actuales,cuentas_claves_hist_negativa,numero_solic_ultimos_6meses,total_solicitudes_reporte,pct_limit_cred_utilizado_revol,geo_variable,mes,target
54356_2019,1,0,0,1,0,1,1,1,0,4033,2,0,0,0,14,0,0,4,8,1,0.065178469,5,0
54357_2019,0,0,0,1,0,0,1,1,0,3194,2,0,0,0,4,0,1,5,23,9,0.054901796,5,0
54361_2019,1,1,0,1,0,0,1,1,0,2216,6,0,0,0,11,0,2,8,29,18,0.052573682,5,1
54364_2019,0,1,0,1,0,0,1,1,0,4007,3,0,0,0,7,0,0,1,8,59,0.509184306,5,0
54366_2019,0,0,1,1,0,0,1,1,0,4822,26,0,0,0,33,0,8,5,38,45,0.300140281,5,0
54368_2019,1,0,0,1,0,1,1,1,0,7111,16,0,0,0,14,0,4,11,63,41,1,5,0
54369_2019,1,0,1,1,0,0,1,1,0,8271,27,0,0,0,33,0,13,15,42,36,0.051960838,5,0
54371_2019,1,0,0,1,0,0,1,1,0,5653,2,0,0,0,24,0,0,8,14,23,0.083778299,5,0
54376_2019,0,0,0,1,0,1,1,1,1,4078,4,1,0,0,16,1,0,11,31,4,0.051960838,5,0
54378_2019,1,1,1,1,0,0,1,1,0,7012,10,0,0,0,13,0,2,7,23,36,0.053476639,5,0
5437_2019,0,0,0,1,0,0,1,1,0,4413,0,0,0,0,7,0,0,1,10,48,0.055675913,1,0
54384_2019,1,1,1,1,0,0,1,1,0,5750,33,0,0,0,7,0,6,2,20,40,0.770719907,5,0
54390_2019,0,0,0,1,0,0,1,1,0,2629,0,0,0,0,4,0,0,0,1,62,0.215065328,5,0
54397_2019,1,0,0,1,0,0,1,1,0,416,2,0,0,0,2,0,0,1,9,8,0.056241817,5,0
54406_2019,1,0,1,1,0,0,1,1,0,9184,0,0,0,0,13,0,4,2,6,51,0.055521722,5,0
54410_2019,0,0,0,1,0,0,1,1,0,325,0,0,0,0,2,0,0,7,18,28,0.051960838,6,0
54411_2019,0,0,0,1,0,1,1,1,0,7292,2,0,0,0,12,0,3,5,15,40,0.056444242,5,0
54422_2019,0,0,0,1,0,0,1,1,0,1701,4,0,0,0,13,0,2,1,19,47,0.053706325,5,0
54425_2019,1,0,0,1,0,0,1,1,0,2404,7,0,0,0,10,0,5,11,47,20,0.084513476,5,0
54432_2019,0,0,0,1,0,0,1,1,0,648,0,0,0,0,9,0,0,12,48,46,0.060052147,5,0
54434_2019,1,0,1,1,0,0,1,1,0,5538,0,0,0,0,8,0,0,1,2,7,0.052412454,5,0
54435_2019,0,0,0,1,0,0,1,1,1,4975,3,1,0,0,18,2,0,1,6,16,0.07018759,5,0
54436_2019,0,0,0,1,0,0,1,1,0,5020,3,0,0,0,12,0,2,10,10,12,0.051960838,5,0
54437_2019,0,0,0,1,0,0,1,1,0,3928,97,0,0,0,7,0,1,1,1,5,0.215065328,5,0
5443_2019,0,0,0,1,0,0,1,1,0,725,5,0,0,0,2,0,2,5,16,45,0.052151339,1,0
54440_2019,1,0,1,1,0,0,1,1,0,4779,5,0,0,0,9,0,3,5,7,17,0.051960838,5,0
54442_2019,1,0,1,1,0,0,1,1,0,6392,2,0,0,0,15,0,0,1,6,32,1,5,0
54447_2019,0,0,0,1,0,0,1,1,1,7886,2,1,0,0,18,1,2,16,38,33,0.084513476,5,0
54449_2019,1,0,1,1,0,0,1,1,0,2461,2,0,0,0,9,0,2,1,18,44,0.053219687,5,0
54456_2019,0,0,0,1,0,0,1,1,0,4729,0,0,0,0,6,0,0,1,8,17,0.056423309,5,0
54459_2019,1,0,1,1,0,0,1,1,1,6002,122,0,1,0,8,1,5,9,37,16,0.051960838,5,0
54462_2019,0,0,1,1,0,0,1,1,0,8914,2,0,0,0,8,0,1,1,27,52,0.052496509,5,0
54466_2019,1,0,0,1,0,0,1,1,1,8247,18,1,0,0,33,1,6,7,27,1,0.058320315,5,0
54467_2019,1,0,0,1,0,0,1,1,0,4575,0,0,0,0,6,0,0,7,19,58,0.060814184,5,0
54469_2019,1,0,0,1,0,0,1,1,0,3240,4,0,0,0,5,0,1,2,11,15,0.054415266,5,0
54470_2019,0,0,0,1,0,0,1,1,0,11321,0,0,0,0,13,0,0,2,19,9,0.055659978,5,0
54472_2019,1,0,1,1,0,0,1,1,0,3108,8,0,0,0,11,0,2,3,7,16,0.170667285,5,0
54474_2019,0,1,0,1,0,0,1,1,0,7181,0,0,0,0,5,0,0,3,9,34,0.093613645,5,0
54475_2019,1,0,0,1,1,0,1,1,1,3869,100,0,1,0,13,1,3,4,7,53,0.056079127,5,0
54478_2019,1,0,0,1,0,1,1,1,0,3227,6,0,0,0,12,0,3,5,10,67,0.051960838,5,0
54480_2019,1,0,1,1,0,0,1,1,0,5356,15,0,0,0,10,0,4,6,14,13,0.058516568,5,1
54482_2019,0,0,1,1,0,1,1,1,0,11711,6,0,0,0,11,0,2,1,5,7,0.060052147,5,0
54486_2019,0,0,1,1,0,0,1,1,0,615,0,0,0,0,6,0,0,2,34,6,0.053380246,5,0
54493_2019,1,0,1,1,0,1,1,1,1,7432,7,0,0,0,27,1,2,2,15,19,0.056685896,5,0
54494_2019,1,1,0,1,1,0,1,1,1,4948,9,0,0,0,19,1,0,5,15,88,0.300140281,5,0
54496_2019,1,0,0,1,0,0,1,1,0,8977,2,0,0,0,8,0,1,1,3,3,0.054835978,5,0
54502_2019,0,0,1,1,0,0,1,1,0,2927,5,0,0,0,11,0,1,7,12,14,0.300140281,5,0
54506_2019,0,0,0,1,0,0,1,1,1,11933,7,0,0,0,8,1,0,4,6,8,0.063477885,5,0
54511_2019,1,0,1,1,0,0,1,1,0,5944,11,0,0,0,24,0,5,15,43,43,0.051960838,5,0
54516_2019,0,0,0,1,0,0,1,1,0,6970,0,0,0,0,8,0,0,5,12,12,0.079385928,5,0
54521_2019,1,1,0,1,0,0,1,1,1,6295,18,0,0,3,12,4,2,3,17,39,0.770719907,5,0
54526_2019,0,0,0,1,0,0,1,1,0,6832,0,0,0,0,13,0,1,3,8,3,0.300140281,5,0
54530_2019,1,1,1,1,0,0,1,1,0,4758,4,0,0,0,15,0,2,5,11,5,0.060778397,5,0
54532_2019,0,1,1,1,0,0,1,1,0,3260,5,0,0,0,18,0,3,13,27,44,0.051960838,5,0
54533_2019,0,0,0,1,0,0,1,1,1,7404,3,0,0,0,11,1,0,5,21,14,0.063477885,5,0
54540_2019,1,0,0,1,1,0,1,1,1,5908,17,0,1,1,12,2,3,17,30,9,0.05528139,5,0
54542_2019,0,0,1,1,0,0,1,1,1,2316,5,0,0,1,4,1,1,2,9,45,0.056872014,5,0
54550_2019,1,0,1,1,0,0,1,1,1,11228,8,0,0,0,13,2,1,1,11,15,0.059787657,5,0
54553_2019,0,0,0,1,0,0,1,1,0,1653,0,0,0,0,7,0,0,7,23,60,0.300140281,5,0
54554_2019,1,1,0,1,0,0,1,1,0,14889,6,0,0,0,13,0,2,9,16,25,0.057645583,5,0
54556_2019,0,0,0,1,0,0,1,1,0,907,2,0,0,0,2,0,0,3,4,20,0.054884267,5,0
54561_2019,1,0,0,1,0,0,1,1,0,4975,0,0,0,0,6,0,0,9,18,2,0.052132191,5,0
54565_2019,0,0,1,1,0,0,1,1,0,6861,0,0,0,0,8,0,0,9,49,10,0.060642233,5,0
54567_2019,0,1,0,1,0,0,1,1,1,6019,8,1,0,0,13,1,2,5,26,84,0.059029268,5,0
5456_2019,0,0,0,1,0,0,1,1,0,4050,4,0,0,0,15,0,1,3,23,9,0.063484739,1,0
54575_2019,0,0,0,1,0,0,1,1,0,12447,5,0,0,0,24,0,3,3,24,12,0.060642233,5,0
54578_2019,1,0,0,1,0,0,1,1,0,3660,101,0,1,0,6,1,1,11,38,59,0.300140281,5,0
54582_2019,0,0,0,1,0,1,1,1,0,10355,3,0,0,0,15,0,1,8,13,4,0.053639836,5,0
54584_2019,1,0,0,1,0,0,1,1,0,2307,5,0,0,0,12,0,1,2,6,7,0.052896781,5,0
54589_2019,0,0,0,1,0,0,1,1,0,4046,0,0,0,0,8,0,0,2,7,2,0.055482362,5,0
54590_2019,0,0,1,1,0,0,1,1,0,7216,14,0,0,0,20,0,5,5,40,39,0.052205447,5,0
54591_2019,1,0,0,1,0,0,1,1,0,7795,2,0,0,0,18,0,1,12,54,84,0.051960838,6,0
54593_2019,0,0,1,1,0,0,1,1,0,1133,2,0,0,0,5,0,1,6,9,5,0.061180959,5,0
54594_2019,1,0,0,1,0,0,1,1,0,5490,2,0,0,0,11,0,0,8,28,14,0.058996364,5,0
54595_2019,1,0,0,1,0,0,1,1,0,9559,0,0,0,0,12,0,0,5,7,45,0.056768777,5,0
54597_2019,0,0,0,1,0,0,1,1,0,5065,4,0,0,0,7,0,2,1,6,4,0.056119821,5,0
54599_2019,1,0,1,1,0,0,1,1,0,4178,32,0,0,0,18,0,8,10,32,16,0.055659978,5,0
5459_2019,0,0,0,1,0,1,1,1,0,3838,0,0,0,0,10,0,0,3,5,11,0.056299129,1,0
54601_2019,0,0,0,1,0,0,1,1,0,1369,0,0,0,0,4,0,0,3,3,26,0.052475329,5,0
54603_2019,1,0,0,1,0,0,1,1,0,5410,7,0,0,0,9,0,0,2,13,49,0.07018759,5,0
54607_2019,0,0,0,1,0,0,1,1,0,2814,0,0,0,0,5,0,0,1,3,10,0.051960838,5,0
54612_2019,0,0,0,1,0,0,1,1,0,10689,2,0,0,0,22,0,3,7,22,1,0.058826947,5,0
54616_2019,0,0,0,1,0,0,1,1,0,3535,4,0,0,0,11,0,1,6,22,17,0.300140281,5,0
54619_2019,0,0,0,1,0,1,1,1,0,2771,99,0,0,0,24,0,3,6,20,52,0.215065328,5,0
5461_2019,1,0,0,1,0,0,1,1,0,4066,0,0,0,0,6,0,0,7,17,36,0.051960838,1,0
5462_2019,0,0,1,1,0,0,1,1,0,5136,2,0,0,0,15,0,1,6,20,22,0.06347817,1,0
54630_2019,0,0,0,1,0,0,1,1,1,1729,201,0,1,0,10,1,2,2,11,30,0.052325403,6,0
54633_2019,1,0,0,1,0,0,1,1,0,3282,11,0,0,0,6,0,1,2,4,8,0.051960838,5,0
54639_2019,0,0,1,1,1,0,1,1,0,6782,4,0,0,0,14,0,2,3,24,48,0.057068195,5,0
54648_2019,1,0,0,1,0,0,1,1,0,3549,6,0,0,0,5,0,1,8,15,31,0.092551053,5,0
5464_2019,1,0,0,1,0,0,1,1,0,2902,12,0,0,0,9,0,4,8,19,75,0.06759695,1,0
54654_2019,0,0,1,1,0,0,1,1,0,4074,4,0,0,0,6,0,3,1,16,37,1,5,0
54660_2019,0,0,1,1,0,0,1,1,1,4973,13,0,0,0,16,1,0,5,24,17,0.053698151,5,0
54662_2019,1,0,1,1,0,0,1,1,0,5044,4,0,0,0,12,0,0,14,21,62,0.057208976,5,1
54667_2019,1,0,1,1,0,0,1,1,1,5469,0,0,0,1,12,1,5,7,25,11,0.051960838,5,0
5466_2019,0,0,1,1,0,0,1,1,0,2425,2,0,0,0,3,0,2,2,5,43,0.509184306,1,0
54672_2019,0,0,0,1,0,0,1,1,0,6058,9,0,0,0,23,0,3,1,15,1,0.057330378,5,0
54674_2019,0,0,0,1,0,0,1,1,1,9860,99,0,0,2,15,2,2,7,18,27,0.053413955,5,0
54675_2019,0,0,0,1,0,0,1,1,1,4996,0,0,0,1,5,1,2,2,23,33,0.431070778,5,0
54677_2019,0,1,1,1,0,0,1,1,1,2317,6,1,0,0,11,1,1,1,6,10,0.055828298,5,0
54685_2019,0,0,0,1,0,0,1,1,0,3499,5,0,0,0,6,0,1,1,1,77,0.054873238,5,0
54686_2019,0,0,0,1,1,1,1,1,1,6637,99,0,1,0,27,2,0,1,8,7,0.056025136,5,0
54689_2019,0,0,0,1,0,0,1,1,0,3582,4,0,0,0,9,0,1,10,24,14,0.051960838,5,0
5468_2019,1,0,1,1,0,0,1,1,0,5256,22,0,0,0,18,0,10,22,49,6,0.054462245,1,0
54690_2019,1,1,0,1,0,0,1,1,0,3504,4,0,0,0,23,0,2,4,21,38,0.051960838,5,0
54694_2019,0,0,0,1,0,0,1,1,0,4442,0,0,0,0,9,0,0,1,1,24,0.174488894,5,0
54701_2019,1,1,1,1,0,0,1,1,0,5967,6,0,0,0,14,0,1,1,9,16,0.053279874,5,0
54702_2019,0,0,1,1,0,0,1,1,0,2905,0,0,0,0,1,0,0,1,3,35,0.054308117,5,0
54704_2019,0,0,1,1,0,0,1,1,0,4535,0,0,0,0,21,0,0,4,11,27,0.06199098,5,0
54707_2019,1,0,1,1,0,0,1,1,0,3192,2,0,0,0,10,0,0,4,32,13,0.055956133,5,0
54710_2019,0,1,0,1,1,1,1,1,1,4797,215,0,2,0,18,2,1,13,29,43,0.303223068,5,0
54711_2019,1,0,1,1,0,0,1,1,1,2749,18,2,0,0,19,2,5,9,48,60,0.058826947,5,0
54714_2019,0,0,1,1,0,0,1,1,0,4226,9,0,0,0,12,0,5,1,12,32,0.063322128,5,0
54717_2019,0,0,1,1,0,1,1,1,0,3370,2,0,0,0,18,0,1,8,40,35,0.054457127,5,0
54720_2019,1,0,1,1,0,1,1,1,0,5480,18,0,0,0,13,0,7,11,43,54,0.300140281,5,0
54723_2019,0,0,0,1,0,0,1,1,1,9365,6,0,0,0,16,1,2,1,14,5,0.05727747,5,0
54729_2019,0,1,1,1,0,0,1,1,0,11313,2,0,0,0,9,0,1,4,20,50,0.05386674,5,0
5472_2019,0,0,0,1,0,0,1,1,0,410,0,0,0,0,1,0,0,3,15,0,0.215065328,1,0
54731_2019,0,0,0,1,0,0,1,1,0,25321,3,0,0,0,5,0,1,6,18,37,0.05529599,5,0
54734_2019,1,0,1,1,0,0,1,1,1,14407,9,0,0,1,10,1,0,5,16,41,0.084513476,5,0
54735_2019,0,0,0,1,0,0,1,1,0,4990,2,0,0,0,17,0,1,10,38,71,0.112665267,5,0
54738_2019,1,0,0,1,0,0,1,1,0,4858,2,0,0,0,9,0,0,7,20,28,0.053051956,5,0
5473_2019,0,0,0,1,0,0,1,1,0,1231,0,0,0,0,11,0,0,3,33,16,0.266066142,1,0
54744_2019,0,0,0,1,0,0,1,1,0,1184,0,0,0,0,12,0,0,8,26,67,0.055442884,5,0
54752_2019,0,0,0,1,0,0,1,1,1,3196,0,0,0,1,4,1,0,7,19,47,0.060908752,5,0
54756_2019,1,0,1,1,0,0,1,1,0,4102,0,0,0,0,7,0,0,1,1,1,0.059188839,5,0
54763_2019,0,0,1,1,0,0,1,1,0,3347,9,0,0,0,6,0,1,2,6,30,0.060642233,5,0
54782_2019,1,1,0,1,0,0,1,1,0,4630,25,0,0,0,5,0,6,6,15,16,0.053122601,5,0
54785_2019,0,0,1,1,0,0,1,1,0,5944,98,0,0,0,14,0,2,5,5,22,0.07018759,5,0
54786_2019,1,0,1,1,0,0,1,1,1,4422,100,0,1,0,11,2,1,11,34,26,0.059237145,5,0
54787_2019,1,0,0,1,0,1,1,1,0,2756,9,0,0,0,25,0,5,2,12,12,0.053056744,5,0
54788_2019,0,0,0,1,0,0,1,1,0,6450,6,0,0,0,22,0,5,5,22,6,0.051960838,5,1
547_2019,1,0,1,1,0,1,1,1,0,4808,0,0,0,0,26,0,1,4,19,51,0.057933523,1,0
54803_2019,1,0,0,1,0,0,1,1,0,2139,3,0,0,0,2,0,1,2,9,2,0.060171557,5,0
54804_2019,1,0,1,1,0,0,1,1,0,4283,2,0,0,0,5,0,1,2,14,22,0.054226545,5,0
54808_2019,0,1,0,1,1,0,1,1,1,4380,9,0,0,0,10,1,0,4,10,12,0.05808912,5,0
54814_2019,0,0,0,1,0,0,1,1,0,4714,2,0,0,0,8,0,1,4,4,5,0.0631652,5,0
54816_2019,0,0,0,1,0,0,1,1,0,514,0,0,0,0,1,0,0,1,4,20,0.060369216,5,0
54818_2019,0,0,0,1,0,0,1,1,0,4661,3,0,0,0,13,0,1,1,8,19,0.051960838,5,0
54819_2019,1,0,0,1,0,0,1,1,0,8985,6,0,0,0,22,0,3,16,56,74,0.215065328,5,0
54821_2019,1,0,0,1,0,0,1,1,0,7504,0,0,0,0,23,0,1,3,9,5,0.051960838,5,0
54824_2019,0,0,0,1,0,1,1,1,0,5568,0,0,0,0,10,0,0,9,16,16,0.057885912,5,0
54826_2019,1,0,1,1,0,0,1,1,0,4091,16,0,0,0,21,0,7,8,33,52,0.056353198,5,1
54832_2019,0,0,0,1,0,0,1,1,0,3235,0,0,0,0,7,0,1,3,5,3,0.123139469,5,0
54834_2019,1,0,1,1,0,0,1,1,0,4382,7,0,0,0,12,0,2,1,16,3,0.056092947,5,0
54839_2019,0,0,0,1,0,0,1,1,0,4753,4,0,0,0,22,0,1,3,14,6,0.053267077,5,0
54843_2019,0,1,1,1,0,0,1,1,0,3952,6,0,0,0,14,0,2,7,26,30,0.057940046,5,0
54846_2019,0,0,0,1,1,0,1,1,1,1129,9,0,0,0,10,1,1,12,33,42,0.054961349,5,0
54853_2019,0,0,0,1,1,0,1,1,1,9885,192,1,2,0,12,3,1,2,9,6,0.063435736,5,0
54857_2019,1,0,0,1,0,0,1,1,0,4410,16,0,0,0,11,0,5,13,24,43,0.066776316,5,0
54859_2019,1,0,1,1,0,0,1,1,1,4773,198,0,0,2,11,2,5,3,8,14,0.059595283,5,0
54861_2019,0,0,1,1,0,0,1,1,0,6385,9,0,0,0,16,0,3,4,24,33,0.051960838,5,0
54862_2019,0,0,0,1,0,0,1,1,0,984,0,0,0,0,9,0,0,9,23,41,0.110861983,5,0
54864_2019,0,0,1,1,0,0,1,1,0,6066,8,0,0,0,12,0,4,5,11,1,0.055395087,5,0
54868_2019,0,0,0,1,0,0,1,1,0,7749,2,0,0,0,15,0,0,0,0,9,0.052486276,5,0
54872_2019,0,0,1,1,0,0,1,1,0,3879,294,0,0,0,22,0,7,1,10,16,0.053439716,5,0
54875_2019,0,0,0,1,0,0,1,1,0,3475,98,0,0,0,5,0,2,2,11,36,0.054469707,5,0
54876_2019,1,1,0,1,0,0,1,1,0,4033,2,0,0,0,23,0,0,6,38,65,0.052412454,5,0
54878_2019,0,0,0,1,1,0,1,1,1,4530,96,0,1,0,4,1,0,3,3,185,0.051960838,5,0
54881_2019,0,1,1,1,0,1,1,1,1,4236,2,1,0,0,13,1,0,5,23,7,0.266066142,5,0
54887_2019,1,0,0,1,0,0,1,1,0,5634,99,0,0,0,11,0,2,8,27,10,0.061180959,5,0
54889_2019,0,1,1,1,0,0,1,1,0,3638,12,0,0,0,21,0,4,7,8,29,0.303223068,5,1
54893_2019,0,0,1,1,1,0,1,1,1,6265,98,0,1,0,9,1,3,4,17,15,0.052754443,5,0
54894_2019,1,0,0,1,0,0,1,1,0,5769,0,0,0,0,11,0,0,4,12,11,0.051960838,5,0
54896_2019,0,0,0,1,0,0,1,1,1,4832,2,0,1,0,15,1,0,3,10,29,0.509289851,5,0
54897_2019,1,0,1,1,0,1,1,1,1,5811,28,1,0,0,14,1,5,8,32,71,0.053058052,5,0
54898_2019,1,0,0,1,0,1,1,1,0,2279,0,0,0,0,11,0,0,1,3,0,0.060629067,5,0
5489_2019,1,1,1,1,0,0,1,1,0,4824,6,0,0,0,18,0,5,1,13,29,0.056959292,1,0
548_2019,1,0,1,1,0,0,1,1,1,5882,14,0,0,1,3,1,2,3,5,45,0.061359488,1,0
54900_2019,0,0,1,1,0,0,1,1,0,5723,0,0,0,0,14,0,0,1,6,6,0.054656931,5,0
54903_2019,0,0,1,1,0,0,1,1,0,5659,0,0,0,0,8,0,0,3,12,25,0.053152011,5,0
54907_2019,0,0,0,1,0,1,1,1,0,6629,0,0,0,0,16,0,1,10,24,4,0.266066142,5,0
54908_2019,1,0,0,1,0,0,1,1,1,4303,6,1,0,0,11,1,2,5,9,23,0.083778299,5,0
5490_2019,1,0,0,1,0,0,1,1,0,7683,0,0,0,0,11,0,0,8,28,1,0.137237228,1,0
54912_2019,0,0,0,1,0,0,1,1,0,2982,2,0,0,0,15,0,1,1,6,5,0.064158201,5,0
54917_2019,1,1,1,1,0,1,1,1,0,8193,6,0,0,0,14,0,3,1,7,16,0.055126319,5,0
54918_2019,1,0,1,1,0,1,1,1,0,12174,100,0,0,0,23,0,0,12,26,45,0.05635384,5,0
54920_2019,1,1,0,1,0,0,1,1,0,2457,0,0,0,0,8,0,0,1,4,23,0.060642233,5,0
54926_2019,0,0,0,1,0,0,1,1,0,4344,3,0,0,0,6,0,0,1,6,4,0.06199098,5,0
54927_2019,0,0,1,1,0,0,1,1,0,2498,2,0,0,0,9,0,1,1,4,6,0.052573682,5,0
54928_2019,0,0,0,1,0,0,1,1,0,1125,0,0,0,0,3,0,0,1,5,8,0.055769324,5,0
54932_2019,0,0,0,1,0,0,1,1,0,3247,0,0,0,0,13,0,0,1,2,21,0.07018759,5,0
54933_2019,0,0,0,1,0,0,1,1,0,6004,0,0,0,0,16,0,1,11,39,11,0.056230998,5,0
54934_2019,0,0,0,1,0,0,1,1,0,3057,7,0,0,0,14,0,3,7,30,73,0.062754468,5,0
54939_2019,0,0,1,1,0,0,1,1,0,4816,0,0,0,0,7,0,0,1,2,3,0.054121756,5,0
54941_2019,0,0,0,1,1,0,1,1,1,4297,96,0,1,0,8,1,0,9,26,17,0.055819813,5,0
54942_2019,0,0,1,1,0,0,1,1,0,2432,5,0,0,0,7,0,2,4,9,39,0.06375128,5,0
54943_2019,1,0,0,1,0,0,1,1,0,5524,25,0,0,0,6,0,3,1,15,68,0.770719907,5,0
54949_2019,1,1,0,1,0,0,1,1,0,5142,103,0,0,0,17,0,1,7,19,34,0.069827415,5,0
54950_2019,0,0,0,1,0,0,1,1,0,8954,100,0,0,0,11,0,3,10,43,29,0.063088277,5,0
54961_2019,0,0,0,1,0,0,1,1,1,6506,6,1,0,0,16,1,7,5,21,42,0.059613751,5,0
54968_2019,1,0,0,1,0,0,1,1,0,5051,18,0,0,0,13,0,3,2,5,3,0.055909454,5,0
54970_2019,0,0,0,1,0,0,1,1,1,11017,395,2,0,0,16,2,6,1,10,7,0.055747434,5,0
54972_2019,1,1,1,1,1,0,1,1,1,6242,595,1,1,0,27,3,6,13,23,61,0.051960838,5,0
54979_2019,0,0,0,1,0,0,1,1,0,5313,5,0,0,0,9,0,0,0,3,20,0.052196289,5,0
54984_2019,1,0,0,1,0,0,1,1,0,4192,0,0,0,0,12,0,2,1,13,47,0.054451889,5,0
54986_2019,0,1,0,1,0,0,1,1,0,4103,4,0,0,0,5,0,2,3,10,11,0.06072872,5,0
54989_2019,1,1,0,1,0,1,1,1,0,15094,0,0,0,0,9,0,0,4,17,6,0.07018759,5,0
54991_2019,1,0,0,1,0,0,1,1,0,1712,7,0,0,0,11,0,1,7,21,27,0.051960838,5,0
54994_2019,0,0,1,1,0,0,1,1,0,3378,3,0,0,0,5,0,2,1,2,11,0.060264471,5,0
54999_2019,1,0,1,1,0,0,1,1,0,4478,6,0,0,0,12,0,2,1,5,88,0.061924585,5,0
549_2019,0,0,1,1,0,1,1,1,0,5265,6,0,0,0,16,0,3,12,35,20,0.051960838,1,0
54_2019,1,0,0,1,0,0,1,1,0,14155,5,0,0,0,19,0,1,9,25,0,0.056760016,3,0
55001_2019,1,0,0,1,0,1,1,1,0,5840,9,0,0,0,21,0,1,5,11,12,0.185795015,5,0
55005_2019,0,0,1,1,0,0,1,1,0,3632,3,0,0,0,14,0,2,5,24,16,0.07362444,5,0
55006_2019,0,0,0,1,0,0,1,1,0,6461,0,0,0,0,7,0,0,3,5,7,0.080915913,5,0
55007_2019,1,1,0,1,1,0,1,1,1,7353,6,1,0,0,15,1,2,1,13,18,0.053494289,5,0
5500_2019,1,1,0,1,0,0,1,1,0,1646,0,0,0,0,9,0,0,5,23,23,0.054448698,1,0
55014_2019,0,0,0,1,0,0,1,1,0,2994,3,0,0,0,7,0,1,1,10,28,0.051960838,5,0
55016_2019,0,0,1,1,0,0,1,1,0,6690,0,0,0,0,10,0,2,6,14,7,0.509289851,5,0
55018_2019,0,1,1,1,0,0,1,1,1,6474,15,1,0,0,13,1,1,2,8,28,0.059065885,5,0
55020_2019,1,0,0,1,0,0,1,1,0,6571,96,0,0,0,11,0,1,10,10,12,0.051960838,5,1
55023_2019,1,0,1,1,0,0,1,1,0,2559,2,0,0,0,5,0,1,1,7,0,0.077386053,5,0
55027_2019,0,1,0,1,0,0,1,1,0,1704,4,0,0,0,7,0,0,6,15,7,0.051960838,5,0
55029_2019,0,0,1,1,1,0,1,1,1,4775,23,0,0,0,6,4,0,20,22,6,0.061580222,5,0
5502_2019,0,0,1,1,0,0,1,1,0,2568,0,0,0,0,4,0,0,6,6,35,0.053752303,1,0
55030_2019,0,1,0,1,0,0,1,1,1,7547,12,1,0,0,17,1,4,6,15,6,0.05588868,5,0
55032_2019,1,0,0,1,0,0,1,1,1,3016,13,0,0,1,15,1,4,2,12,26,0.051960838,5,0
55033_2019,0,0,0,1,0,0,1,1,0,4406,0,0,0,0,6,0,0,3,3,5,0.051960838,5,0
55034_2019,0,0,0,1,0,0,1,1,0,5503,7,0,0,0,12,0,3,1,7,5,0.051960838,5,0
55040_2019,1,0,1,1,0,0,1,1,0,5284,9,0,0,0,21,0,6,8,18,13,0.060341956,5,0
55046_2019,1,0,0,1,0,0,1,1,0,5270,0,0,0,0,3,0,0,2,5,92,0.051960838,5,0
55049_2019,0,0,1,1,0,0,1,1,0,2139,0,0,0,0,3,0,0,1,8,76,0.07018759,5,0
55050_2019,0,0,0,1,0,0,1,1,0,2693,0,0,0,0,3,0,0,1,3,8,0.051960838,5,0
55053_2019,0,0,1,1,0,0,1,1,0,4641,4,0,0,0,9,0,3,1,3,14,0.053881554,5,0
55064_2019,0,0,0,1,0,0,1,1,0,2159,6,0,0,0,8,0,3,3,20,25,0.052465299,5,0
55067_2019,1,1,0,1,0,0,1,1,0,5639,0,0,0,0,3,0,0,3,8,19,0.051960838,5,0
5506_2019,0,0,1,1,0,0,1,1,0,3148,2,0,0,0,5,0,0,1,3,41,0.05574773,1,0
55071_2019,1,1,0,1,1,0,1,1,0,5585,8,0,0,0,10,0,1,7,15,32,0.057872547,6,1
55072_2019,0,0,0,1,0,0,1,1,0,2402,0,0,0,0,8,0,0,13,27,20,0.10654776,5,0
55079_2019,0,1,1,1,0,0,1,1,0,14059,12,0,0,0,17,0,6,8,10,20,0.051960838,5,0
55080_2019,0,0,1,1,0,0,1,1,1,2718,2,1,0,0,12,1,2,7,19,33,0.054976166,5,0
55081_2019,1,0,0,1,0,0,1,1,1,3320,13,0,0,0,13,1,5,11,14,34,0.051960838,5,0
55082_2019,0,0,0,1,0,0,1,1,1,4042,111,0,1,0,15,1,3,1,1,67,0.079385928,5,0
55083_2019,1,0,1,1,0,0,1,1,0,3369,2,0,0,0,6,0,3,6,17,47,0.051960838,5,0
55087_2019,0,0,1,1,1,0,1,1,1,7749,185,0,1,1,10,2,17,5,8,47,0.054479001,5,0
55088_2019,0,0,1,1,0,0,1,1,0,3176,2,0,0,0,7,0,0,4,10,74,0.059650625,5,0
55089_2019,0,0,0,1,0,0,1,1,0,3330,0,0,0,0,3,0,1,1,1,85,0.060642233,5,0
55090_2019,1,0,0,1,0,0,1,1,1,5687,4,1,0,0,11,1,2,3,6,9,0.055789604,5,0
55091_2019,1,0,1,1,0,0,1,1,1,8951,298,1,0,0,20,1,4,1,7,4,0.051960838,5,0
